subscription_id,user_id,plan_type,status,event_effective_ts,mrr_amount,currency
904056,107941,free_trial,trialing,2025-12-23T10:50:43Z,0.0,USD
904056,107941,annual,active,2026-01-05T10:50:43Z,79.99,USD
904057,107644,free_trial,trialing,2025-07-24T13:28:14Z,0.0,USD
904058,101176,annual,active,2026-01-20T21:51:02Z,79.99,USD
904059,102661,free_trial,trialing,2025-10-11T13:54:29Z,0.0,USD
904059,102661,monthly,active,2025-10-19T13:54:29Z,9.99,USD
904059,102661,monthly,canceled,2026-02-01T13:54:29Z,9.99,USD
904060,102127,free_trial,trialing,2025-12-20T05:24:30Z,0.0,USD
904060,102127,free_trial,expired,2025-12-27T05:24:30Z,0.0,USD
904061,102556,monthly,active,2025-10-19T15:00:16Z,9.99,USD
904062,101664,free_trial,trialing,2025-07-09T06:23:04Z,0.0,USD
904062,101664,annual,active,2025-07-15 01:23:04,79.99,USD
904063,100832,monthly,active,2025-12-11T23:57:02Z,9.99,USD
904064,104784,monthly,active,2025-11-04T01:55:30Z,9.99,USD
904065,105777,free_trial,trialing,2026-01-18T13:06:05Z,0.0,USD
904066,105918,monthly,active,2025-10-31T16:58:35Z,9.99,USD
904067,102725,monthly,active,2025-12-08T23:44:02Z,9.99,USD
904068,103578,free_trial,trialing,2025-12-06T03:02:52Z,0.0,USD
904068,103578,monthly,active,2025-12-14T03:02:52Z,9.99,USD
904068,103578,monthly,canceled,2026-03-11T03:02:52Z,9.99,USD
904069,107700,annual,active,2025-12-04T23:36:18Z,79.99,USD
904070,101836,monthly,active,2026-01-05 21:03:34,9.99,USD
904070,101836,monthly,canceled,2026-05-14 21:03:34,9.99,USD
904071,106953,free_trial,trialing,2026-01-10 17:38:49,0.0,USD
904071,106953,free_trial,expired,2026-01-21 17:38:49,0.0,USD
904072,103606,free_trial,trialing,2026-02-04 18:14:01,0.0,USD
904073,105118,monthly,active,2025-10-22T10:02:09Z,9.99,USD
904074,106542,free_trial,trialing,2025-08-31 01:44:23,0.0,USD
904074,106542,free_trial,expired,2025-09-12T06:44:23Z,0.0,USD
904075,101300,monthly,active,2025-08-12 13:36:03,9.99,USD
904075,101300,monthly,canceled,2025-11-29 13:36:03,9.99,USD
904076,101530,monthly,active,2025-10-17T20:33:11Z,9.99,USD
904077,105579,monthly,active,2025-10-16T04:23:20Z,9.99,USD
904078,107117,monthly,active,2025-09-01T14:38:41Z,9.99,USD
904079,102068,monthly,active,2025-08-31T12:44:13Z,9.99,USD
904079,102068,monthly,canceled,2026-01-13T12:44:13Z,9.99,USD
904080,104984,annual,active,2025-12-19T19:43:05Z,79.99,USD
904080,104984,annual,canceled,2026-04-09T19:43:05Z,79.99,USD
904081,101655,monthly,active,2025-12-08T10:25:14Z,9.99,USD
904082,101554,monthly,active,2025-09-25T07:40:10Z,9.99,USD
904082,101554,monthly,canceled,2026-01-09T07:40:10Z,9.99,USD
904083,104421,free_trial,trialing,2025-12-15T20:55:53Z,0.0,USD
904083,104421,annual,active,2025-12-26T20:55:53Z,79.99,USD
904084,102803,monthly,active,2025-10-27T04:18:28Z,9.99,USD
904085,106436,monthly,active,2025-10-19T15:51:34Z,9.99,USD
904085,106436,monthly,canceled,2026-01-20 10:51:34,9.99,USD
904086,104400,monthly,active,2025-09-25T19:30:56Z,9.99,USD
904086,104400,monthly,canceled,2025-12-29T19:30:56Z,9.99,USD
904087,100444,monthly,active,2025-10-12 11:12:54,9.99,USD
904088,104434,monthly,active,2025-12-02 08:42:47,9.99,USD
904089,103759,monthly,active,2025-08-01T13:56:00Z,9.99,USD
904090,100356,monthly,active,2025-07-30T22:51:29Z,9.99,USD
904091,102841,free_trial,trialing,2025-12-04T06:51:25Z,0.0,USD
904091,102841,free_trial,expired,2025-11-20T06:51:25Z,0.0,USD
904092,100779,monthly,active,2025-08-21T01:08:10Z,9.99,USD
904093,104882,monthly,active,2025-07-27T19:17:18Z,9.99,USD
904094,104447,monthly,active,2025-12-31 17:50:56,9.99,USD
904095,106225,free_trial,trialing,2025-12-09T02:25:47Z,0.0,USD
904095,106225,free_trial,expired,2025-12-16T02:25:47Z,0.0,USD
904096,104114,free_trial,trialing,2025-09-27T07:20:19Z,0.0,USD
904096,104114,annual,active,2025-10-05T07:20:19Z,79.99,USD
904097,106390,monthly,active,2025-12-10T16:36:38Z,9.99,USD
904097,106390,monthly,canceled,2026-03-01 11:36:38,9.99,USD
904098,100481,free_trial,trialing,2026-01-30T00:54:53Z,0.0,USD
904099,101624,monthly,active,2025-11-07T20:40:09Z,9.99,USD
904100,103361,monthly,active,2025-12-01T12:19:44Z,9.99,USD
904101,102303,free_trial,trialing,2025-08-08T12:16:35Z,0.0,USD
904101,102303,annual,active,2025-08-11T12:16:35Z,79.99,USD
904102,104863,monthly,active,2025-10-23T21:25:56Z,9.99,USD
904103,103008,free_trial,trialing,2025-12-30 08:15:17,0.0,USD
904103,103008,free_trial,expired,2026-01-09T13:15:17Z,0.0,USD
904104,103536,monthly,active,2025-10-16T23:22:22Z,9.99,USD
904105,106777,free_trial,trialing,2025-12-22T05:40:55Z,0.0,USD
904105,106777,free_trial,expired,2025-12-31T05:40:55Z,0.0,USD
904106,107948,free_trial,trialing,2025-12-12T11:26:37Z,0.0,USD
904106,107948,free_trial,expired,2025-12-21 06:26:37,0.0,USD
904107,101299,monthly,active,2026-01-20T23:13:27Z,9.99,USD
904108,107915,free_trial,trialing,2025-12-10T04:47:07Z,0.0,USD
904108,107915,monthly,active,2025-12-16T04:47:07Z,9.99,USD
904109,103754,free_trial,trialing,2025-09-20 12:09:23,0.0,USD
904110,100523,free_trial,trialing,2026-01-10T08:04:37Z,0.0,USD
904110,100523,free_trial,expired,2026-01-22T08:04:37Z,0.0,USD
904111,105228,monthly,active,2025-11-16T07:56:58Z,9.99,USD
904111,105228,monthly,canceled,2026-02-10T07:56:58Z,9.99,USD
904112,104469,monthly,active,2025-07-16 08:00:00,9.99,USD
904112,104469,monthly,expired,2025-09-13T13:00:00Z,9.99,USD
904113,106198,annual,active,2025-10-08T04:28:58Z,79.99,USD
904114,104052,monthly,active,2026-02-04T15:59:51Z,9.99,USD
904114,104052,monthly,canceled,2026-06-15T15:59:51Z,9.99,USD
904115,100792,monthly,active,2025-08-23 13:33:03,9.99,USD
904116,101548,annual,active,2025-08-18T17:47:42Z,79.99,USD
904116,101548,annual,canceled,2025-11-09T17:47:42Z,79.99,USD
904117,101194,monthly,active,2025-12-24T09:41:45Z,9.99,USD
904118,101094,monthly,active,2025-07-29T08:18:39Z,9.99,USD
904119,107279,monthly,active,2025-10-02T13:40:36Z,9.99,USD
904119,107279,monthly,canceled,2025-10-17T13:40:36Z,9.99,USD
904120,103078,monthly,active,2025-07-17T10:12:06Z,9.99,USD
904121,105016,monthly,active,2025-08-19T20:05:55Z,9.99,USD
904122,107731,monthly,active,2025-07-28 05:00:15,9.99,USD
904123,102172,annual,active,2025-07-07T17:53:58Z,79.99,USD
904123,102172,annual,canceled,2025-10-31T17:53:58Z,79.99,USD
904124,100786,monthly,active,2025-11-05T11:39:37Z,9.99,USD
904124,100786,monthly,canceled,2025-12-17T11:39:37Z,9.99,USD
904125,106454,monthly,active,2026-01-27 09:02:58,9.99,USD
904126,103747,annual,active,2025-12-03T18:28:57Z,79.99,USD
904126,103747,annual,canceled,2026-04-11T18:28:57Z,79.99,USD
904127,100259,annual,active,2026-01-25T08:36:17Z,79.99,USD
904128,100546,monthly,active,2026-01-21T12:17:46Z,9.99,USD
904128,100546,monthly,expired,2026-06-21T12:17:46Z,9.99,USD
904129,103449,monthly,active,2026-02-10T02:23:31Z,9.99,EUR
904130,106760,monthly,active,2025-11-26T01:21:37Z,9.99,USD
904131,107724,monthly,active,2025-07-18T13:09:48Z,9.99,USD
904132,101367,annual,active,2026-01-24T22:06:05Z,79.99,USD
904133,104775,monthly,active,2025-08-20T09:55:34Z,9.99,USD
904134,103817,annual,active,2026-01-01T06:43:35Z,79.99,USD
904134,103817,annual,canceled,2026-03-28 01:43:35,79.99,USD
904135,100268,annual,active,2026-01-08T05:52:06Z,79.99,USD
904136,311523,monthly,active,2026-01-19T15:08:27Z,9.99,USD
904137,103049,free_trial,trialing,2026-01-08T13:46:49Z,0.0,USD
904138,107888,monthly,active,2025-10-10T02:29:30Z,9.99,USD
904139,107075,monthly,active,2026-01-05T12:50:19Z,9.99,USD
904139,107075,monthly,canceled,2026-04-24 07:50:19,9.99,USD
904140,107176,annual,active,2025-07-14T03:14:36Z,79.99,USD
904140,107176,annual,expired,2025-11-17T03:14:36Z,79.99,USD
904141,103015,monthly,active,2025-09-07T22:38:58Z,9.99,USD
904142,103831,annual,active,2026-02-05T04:41:32Z,79.99,USD
904143,104571,monthly,active,2025-11-30 15:39:43,9.99,USD
904144,100540,annual,active,2025-11-01T06:44:51Z,79.99,USD
904145,104668,free_trial,trialing,2025-11-07T00:20:40Z,0.0,USD
904146,102766,monthly,active,2025-07-17T21:20:44Z,9.99,USD
904146,102766,monthly,canceled,2025-09-23T21:20:44Z,9.99,USD
904147,105101,monthly,active,2025-10-05T23:01:30Z,9.99,USD
904147,105101,monthly,canceled,2025-10-22T23:01:30Z,9.99,USD
904148,100079,monthly,active,2025-09-01T00:02:32Z,9.99,USD
904148,100079,monthly,canceled,2025-12-13T00:02:32Z,9.99,USD
904149,102205,monthly,active,2026-02-03T16:56:17Z,9.99,USD
904149,102205,monthly,canceled,2026-06-28 11:56:17,9.99,USD
904150,107501,monthly,active,2026-01-23 11:19:16,9.99,USD
904151,100279,free_trial,trialing,2025-11-09T00:16:20Z,0.0,USD
904151,100279,annual,active,2025-11-22T00:16:20Z,79.99,USD
904152,107998,free_trial,trialing,2025-07-25T19:07:38Z,0.0,USD
904152,107998,monthly,active,2025-08-06T19:07:38Z,9.99,USD
904153,106899,monthly,active,2025-11-21T00:28:39Z,9.99,USD
904154,102569,monthly,active,2025-09-08T08:19:05Z,9.99,USD
904155,105425,monthly,active,2026-02-01T06:46:12Z,9.99,USD
904155,105425,monthly,canceled,2026-02-23T06:46:12Z,9.99,USD
904156,101503,monthly,active,2025-11-23T07:53:06Z,9.99,USD
904157,104884,annual,active,2026-01-01T14:11:29Z,79.99,USD
904158,106252,monthly,active,2025-12-29T09:08:13Z,9.99,USD
904159,100665,free_trial,trialing,2025-12-14T12:26:30Z,0.0,USD
904159,100665,free_trial,expired,2025-12-24T12:26:30Z,0.0,USD
904160,105266,monthly,active,2025-12-17T17:51:50Z,9.99,USD
904161,102338,monthly,active,2026-01-15 04:41:58,9.99,USD
904162,106663,annual,active,2025-07-07T14:23:48Z,79.99,USD
904163,101192,monthly,active,2025-12-28T00:17:16Z,9.99,USD
904163,101192,monthly,canceled,2026-04-16T00:17:16Z,9.99,USD
904164,107380,free_trial,trialing,2026-01-29T00:18:06Z,0.0,USD
904164,107380,annual,active,2026-02-04T00:18:06Z,79.99,USD
904165,107408,monthly,active,2026-01-30T23:24:39Z,9.99,USD
904165,107408,monthly,canceled,2026-06-04T23:24:39Z,9.99,USD
904166,105014,monthly,active,2025-09-08T03:57:47Z,9.99,USD
904166,105014,monthly,canceled,2026-01-11T03:57:47Z,9.99,USD
904167,101941,free_trial,trialing,2025-07-21T00:53:25Z,0.0,USD
904167,101941,free_trial,expired,2025-08-03T00:53:25Z,0.0,USD
904168,103541,monthly,active,2025-12-21 07:15:42,9.99,USD
904169,100070,annual,active,2025-11-20T16:14:14Z,79.99,USD
904170,101452,monthly,active,2025-09-19T14:01:04Z,9.99,USD
904170,101452,monthly,expired,2026-01-15T14:01:04Z,9.99,USD
904171,101732,monthly,active,2025-11-17T05:30:34Z,9.99,USD
904172,103189,monthly,active,2026-01-06T07:12:28Z,9.99,USD
904172,103189,monthly,canceled,2026-03-04T07:12:28Z,9.99,USD
904173,101001,free_trial,trialing,2025-12-11T14:58:08Z,0.0,USD
904173,101001,monthly,active,2025-12-18T14:58:08Z,9.99,USD
904174,100835,free_trial,trialing,2025-12-23T02:59:45Z,0.0,USD
904174,100835,annual,active,2026-01-01T02:59:45Z,79.99,USD
904175,105221,free_trial,trialing,2025-10-21T18:03:02Z,0.0,USD
904175,105221,free_trial,expired,2025-11-03T18:03:02Z,0.0,USD
904176,104050,free_trial,trialing,2026-02-04T17:01:56Z,0.0,USD
904176,104050,free_trial,expired,2026-02-18T17:01:56Z,0.0,USD
904177,103738,monthly,active,2025-09-03T14:21:18Z,9.99,USD
904178,100982,annual,active,2025-10-24T22:16:52Z,79.99,USD
904178,100982,annual,canceled,2025-11-25T22:16:52Z,79.99,USD
904179,101563,monthly,active,2025-09-19T01:23:13Z,9.99,USD
904180,104185,monthly,active,2026-02-08T03:21:22Z,9.99,USD
904181,100974,monthly,active,2025-09-02T17:30:26Z,9.99,USD
904182,101146,monthly,active,2025-12-27T10:16:45Z,9.99,USD
904183,106934,free_trial,trialing,2026-01-02T22:33:19Z,0.0,USD
904183,106934,annual,active,2026-01-07T22:33:19Z,79.99,USD
904183,106934,annual,canceled,2026-02-23T22:33:19Z,79.99,USD
904184,104548,monthly,active,2025-09-20T00:29:09Z,9.99,USD
904185,101114,free_trial,trialing,2025-07-30T10:00:25Z,0.0,USD
904185,101114,free_trial,expired,2025-08-10T10:00:25Z,0.0,USD
904186,105892,monthly,active,2025-12-26T06:03:11Z,9.99,USD
904186,105892,monthly,canceled,2026-03-25T06:03:11Z,9.99,USD
904187,100126,free_trial,trialing,2026-02-04T03:16:53Z,0.0,USD
904187,100126,annual,active,2026-02-13T03:16:53Z,79.99,USD
904188,104133,free_trial,trialing,2025-12-08T09:52:17Z,0.0,USD
904188,104133,free_trial,expired,2025-12-15T09:52:17Z,0.0,USD
904189,101863,annual,active,2025-09-26T21:16:36Z,79.99,USD
904190,104904,monthly,active,2026-02-07T04:43:51Z,9.99,USD
904191,102626,free_trial,trialing,2026-01-29T09:03:16Z,0.0,USD
904191,102626,free_trial,expired,2026-02-05T09:03:16Z,0.0,USD
904192,100206,annual,active,2025-08-20T21:13:51Z,79.99,USD
904192,100206,annual,expired,2025-09-19T21:13:51Z,79.99,USD
904193,102420,monthly,active,2025-07-12T05:45:04Z,9.99,USD
904193,102420,monthly,canceled,2025-12-09T05:45:04Z,9.99,USD
904194,104714,monthly,active,2025-10-14T00:41:03Z,9.99,USD
904194,104714,monthly,canceled,2025-12-24T00:41:03Z,9.99,USD
904195,393784,annual,active,2025-12-05T18:12:19Z,79.99,USD
904196,100001,free_trial,trialing,2025-09-03T14:55:48Z,0.0,USD
904196,100001,monthly,active,2025-09-09T14:55:48Z,9.99,USD
904197,107776,monthly,active,2025-12-07T02:15:37Z,9.99,USD
904198,103228,monthly,active,2025-07-10 15:19:11,9.99,USD
904199,103390,monthly,active,2025-12-29T09:50:24Z,9.99,USD
904199,103390,monthly,canceled,2026-04-17T09:50:24Z,9.99,USD
904200,107466,annual,active,2025-08-27T05:33:28Z,79.99,USD
904200,107466,annual,canceled,2025-12-10T05:33:28Z,79.99,USD
904201,104502,annual,active,2025-08-26T12:02:36Z,79.99,USD
904202,102424,free_trial,trialing,2026-01-18T10:15:17Z,0.0,USD
904202,102424,monthly,active,2026-01-21T10:15:17Z,9.99,USD
904203,105434,free_trial,trialing,2025-11-04T03:57:27Z,0.0,USD
904203,105434,free_trial,expired,2025-11-18T03:57:27Z,0.0,USD
904204,101806,monthly,active,2025-08-21 15:59:32,9.99,USD
904205,107308,monthly,active,2025-11-27T14:00:40Z,9.99,USD
904206,102148,free_trial,trialing,2025-09-03T00:13:39Z,0.0,USD
904207,104431,free_trial,trialing,2025-07-23 03:12:06,0.0,USD
904208,392279,free_trial,trialing,2025-10-18T11:05:59Z,0.0,USD
904208,392279,annual,active,2025-10-29T11:05:59Z,79.99,USD
904208,392279,annual,canceled,2026-02-10T11:05:59Z,79.99,USD
904209,101953,monthly,active,2025-12-11T20:14:48Z,9.99,USD
904210,106907,free_trial,trialing,2025-09-19 20:43:34,0.0,USD
904210,106907,free_trial,expired,2025-09-28T01:43:34Z,0.0,USD
904211,101921,monthly,active,2026-01-30T01:19:13Z,9.99,USD
904212,100977,monthly,active,2025-08-29T16:52:21Z,9.99,USD
904212,100977,monthly,canceled,2026-01-23 11:52:21,9.99,USD
904213,102904,monthly,active,2025-07-06T15:22:52Z,9.99,USD
904213,102904,monthly,canceled,2025-11-29T15:22:52Z,9.99,USD
904214,100110,free_trial,trialing,2025-07-26T17:18:16Z,0.0,USD
904215,107268,free_trial,trialing,2025-09-22T17:40:51Z,0.0,USD
904216,100610,monthly,active,2026-01-21T04:24:15Z,9.99,USD
904217,107700,monthly,active,2026-01-13T16:47:08Z,9.99,USD
904218,104931,monthly,active,2026-01-20T23:28:46Z,9.99,USD
904219,103258,monthly,active,2026-01-08T07:34:43Z,9.99,USD
904220,100559,annual,active,2026-01-04T00:06:43Z,79.99,USD
904220,100559,annual,canceled,2026-02-07T00:06:43Z,79.99,USD
904221,334176,monthly,active,2026-02-15T02:10:58Z,9.99,USD
904221,334176,monthly,canceled,2026-04-30T02:10:58Z,9.99,USD
904222,106463,monthly,active,2025-12-10 04:53:12,9.99,USD
904223,104539,free_trial,trialing,2025-12-04T11:12:24Z,0.0,USD
904223,104539,annual,active,2025-12-17T11:12:24Z,79.99,USD
904223,104539,annual,canceled,2026-01-19T11:12:24Z,79.99,USD
904224,100587,free_trial,trialing,2025-10-02T06:57:30Z,0.0,USD
904225,103897,free_trial,trialing,2025-08-26T07:08:42Z,0.0,USD
904225,103897,free_trial,expired,2025-09-05T07:08:42Z,0.0,USD
904226,107932,monthly,active,2025-12-10T16:40:33Z,9.99,USD
904226,107932,monthly,expired,2026-04-26 11:40:33,9.99,USD
904227,102583,monthly,active,2025-07-25T07:34:33Z,9.99,USD
904227,102583,monthly,canceled,2025-12-09 02:34:33,9.99,USD
904228,103756,free_trial,trialing,2026-01-22T20:05:57Z,0.0,USD
904228,103756,free_trial,expired,2026-01-30 15:05:57,0.0,USD
904229,105028,free_trial,trialing,2026-02-13T19:29:35Z,0.0,USD
904229,105028,free_trial,expired,2026-02-26T19:29:35Z,0.0,USD
904230,102893,free_trial,trialing,2026-01-26T09:38:52Z,0.0,USD
904230,102893,free_trial,expired,2026-02-07T09:38:52Z,0.0,USD
904231,101936,free_trial,trialing,2025-08-07T18:53:26Z,0.0,USD
904232,107402,free_trial,trialing,2025-12-01T20:07:40Z,0.0,USD
904232,107402,annual,active,2025-12-07 15:07:40,79.99,USD
904233,102722,monthly,active,2025-11-20T14:04:25Z,9.99,USD
904233,102722,monthly,canceled,2026-02-11T14:04:25Z,9.99,USD
904234,101321,monthly,active,2025-10-13T00:09:23Z,9.99,USD
904235,100905,free_trial,trialing,2025-11-05T05:26:21Z,0.0,USD
904235,100905,free_trial,expired,2025-11-18T05:26:21Z,0.0,USD
904236,105355,monthly,active,2025-09-14T08:44:23Z,9.99,USD
904237,102975,monthly,active,2026-01-23T08:50:02Z,9.99,USD
904238,100813,monthly,active,2026-02-09 22:19:10,9.99,USD
904239,107554,free_trial,trialing,2025-08-17T23:10:06Z,0.0,USD
904239,107554,monthly,active,2025-08-22T23:10:06Z,9.99,USD
904239,107554,monthly,canceled,2025-11-27T23:10:06Z,9.99,USD
904240,107145,monthly,active,2025-11-14 13:51:02,9.99,USD
904241,104658,annual,active,2026-01-02 15:31:36,79.99,USD
904242,100966,monthly,active,2025-11-27T04:26:36Z,9.99,USD
904243,100271,free_trial,trialing,2025-12-01T22:35:02Z,0.0,USD
904243,100271,free_trial,expired,2025-12-09T22:35:02Z,0.0,USD
904244,101843,monthly,active,2025-09-13T12:47:15Z,9.99,USD
904245,106748,annual,active,2026-01-09T09:16:10Z,79.99,USD
904245,106748,annual,canceled,2026-05-05T09:16:10Z,79.99,USD
904246,105028,monthly,active,2025-12-01 14:56:51,9.99,USD
904246,105028,monthly,canceled,2026-04-28T19:56:51Z,9.99,USD
904247,105526,monthly,active,2025-09-30T00:25:18Z,9.99,USD
904247,105526,monthly,canceled,2025-12-13T00:25:18Z,9.99,USD
904248,104565,free_trial,trialing,2025-09-14T22:20:19Z,0.0,USD
904248,104565,monthly,active,2025-09-26T22:20:19Z,9.99,USD
904249,105137,monthly,active,2025-09-14T06:25:19Z,9.99,USD
904250,102994,annual,active,2025-08-20T22:53:34Z,79.99,USD
904251,102378,free_trial,trialing,2025-08-20T14:43:57Z,0.0,USD
904251,102378,annual,active,2025-08-26T14:43:57Z,79.99,USD
904252,102428,monthly,active,2025-08-16T17:55:05Z,9.99,USD
904252,102428,monthly,canceled,2025-10-27 12:55:05,9.99,USD
904253,342502,monthly,active,2025-09-10 14:26:41,9.99,USD
904253,342502,monthly,expired,2026-01-06T19:26:41Z,9.99,USD
904254,101802,monthly,active,2025-12-06T01:51:23Z,9.99,USD
904254,101802,monthly,canceled,2026-04-25T01:51:23Z,9.99,USD
904255,101865,monthly,active,2025-07-27 14:25:00,9.99,USD
904256,101533,annual,active,2026-01-28T09:38:18Z,79.99,USD
904256,101533,annual,canceled,2026-05-20T09:38:18Z,79.99,USD
904257,100680,monthly,active,2025-07-07T04:30:42Z,9.99,USD
904258,101801,monthly,active,2025-07-07T14:25:36Z,9.99,USD
904259,102045,free_trial,trialing,2025-12-20T22:52:58Z,0.0,USD
904259,102045,annual,active,2025-12-28T22:52:58Z,79.99,USD
904260,107918,free_trial,trialing,2025-07-08 20:31:29,0.0,USD
904260,107918,free_trial,expired,2025-07-18T01:31:29Z,0.0,USD
904261,106273,annual,active,2025-11-16T19:37:58Z,79.99,USD
904262,102647,annual,active,2025-08-05T21:35:15Z,79.99,USD
904263,105893,annual,active,2025-07-18T19:37:41Z,79.99,USD
904263,105893,annual,canceled,2025-11-10T19:37:41Z,79.99,USD
904264,105106,monthly,active,2026-01-24T09:44:30Z,9.99,USD
904265,100325,annual,active,2025-10-04T20:40:03Z,79.99,USD
904265,100325,annual,canceled,2026-01-04T20:40:03Z,79.99,USD
904266,100584,monthly,active,2025-12-22T03:27:52Z,9.99,USD
904267,102673,monthly,active,2025-12-10T05:20:55Z,9.99,USD
904267,102673,monthly,canceled,2026-03-16T05:20:55Z,9.99,USD
904268,103865,monthly,active,2026-02-14T21:19:54Z,9.99,USD
904269,104569,monthly,active,2025-12-02T02:58:41Z,9.99,USD
904270,106128,monthly,active,2025-07-24T11:41:59Z,9.99,USD
904271,106220,monthly,active,2025-09-12T14:03:21Z,9.99,USD
904272,104802,free_trial,trialing,2025-08-02T14:27:08Z,0.0,USD
904272,104802,monthly,active,2025-08-12T14:27:08Z,9.99,USD
904273,103867,annual,active,2025-10-26T21:51:45Z,79.99,USD
904273,103867,annual,canceled,2026-02-05T21:51:45Z,79.99,USD
904274,102371,free_trial,trialing,2025-10-22T21:26:04Z,0.0,USD
904274,102371,annual,active,2025-10-28T21:26:04Z,79.99,USD
904275,100379,monthly,active,2025-09-06T05:38:11Z,9.99,USD
904275,100379,monthly,canceled,2026-01-06T05:38:11Z,9.99,USD
904276,103093,free_trial,trialing,2025-12-10T09:54:10Z,0.0,USD
904276,103093,free_trial,expired,2025-12-20T09:54:10Z,0.0,USD
904277,107258,monthly,active,2025-12-22T09:10:02Z,9.99,USD
904277,107258,monthly,canceled,2026-04-09 04:10:02,9.99,USD
904278,101342,monthly,active,2025-11-19T16:47:51Z,9.99,USD
904278,101342,monthly,canceled,2026-03-05T16:47:51Z,9.99,USD
904279,104059,monthly,active,2025-07-24 15:22:08,9.99,USD
904279,104059,monthly,canceled,2025-09-09T20:22:08Z,9.99,USD
904280,106577,annual,active,2025-12-29T02:10:57Z,79.99,USD
904281,107928,monthly,active,2025-11-18 00:48:31,9.99,USD
904282,106513,free_trial,trialing,2025-08-16T17:49:11Z,0.0,USD
904282,106513,free_trial,expired,2025-08-25T17:49:11Z,0.0,USD
904283,105487,monthly,active,2025-07-08T08:05:07Z,9.99,USD
904283,105487,monthly,canceled,2025-11-08T08:05:07Z,9.99,USD
904284,106808,free_trial,trialing,2025-10-29T08:12:19Z,0.0,USD
904284,106808,monthly,active,2025-11-03T08:12:19Z,9.99,USD
904285,102399,monthly,active,2025-08-18 19:16:42,9.99,USD
904286,103021,free_trial,trialing,2025-08-09T14:00:32Z,0.0,USD
904286,103021,free_trial,expired,2025-08-22T14:00:32Z,0.0,USD
904287,107776,free_trial,trialing,2026-02-13T03:14:31Z,0.0,USD
904287,107776,free_trial,expired,2026-02-21T03:14:31Z,0.0,USD
904288,101560,monthly,active,2025-09-07T11:33:30Z,9.99,USD
904288,101560,monthly,expired,2025-10-29T11:33:30Z,9.99,USD
904289,106691,annual,active,2026-01-20T04:10:05Z,79.99,USD
904290,101512,annual,active,2025-11-23T17:22:57Z,79.99,USD
904291,104168,free_trial,trialing,2025-10-12T16:51:45Z,0.0,USD
904291,104168,monthly,active,2025-10-17T16:51:45Z,9.99,USD
904291,104168,monthly,canceled,2026-02-14T16:51:45Z,9.99,USD
904292,100492,monthly,active,2025-09-30T20:55:06Z,9.99,USD
904292,100492,monthly,canceled,2026-02-10 15:55:06,9.99,USD
904293,101176,monthly,active,2025-09-24 21:49:29,9.99,USD
904294,103111,monthly,active,2025-12-22T00:41:17Z,9.99,USD
904295,101102,monthly,active,2025-08-10T14:29:26Z,9.99,USD
904296,106542,free_trial,trialing,2025-11-19T16:44:59Z,0.0,USD
904296,106542,annual,active,2025-12-02T16:44:59Z,79.99,USD
904297,103273,free_trial,trialing,2025-09-04T07:29:52Z,0.0,USD
904297,103273,free_trial,expired,2025-09-12T07:29:52Z,0.0,USD
904298,102751,free_trial,trialing,2026-01-15T14:45:54Z,0.0,USD
904298,102751,free_trial,expired,2026-01-28 09:45:54,0.0,USD
904299,102502,annual,active,2026-01-11T17:36:30Z,79.99,USD
904299,102502,annual,canceled,2026-05-12T17:36:30Z,79.99,USD
904300,107588,annual,active,2025-07-31T14:19:05Z,79.99,USD
904300,107588,annual,canceled,2025-08-25T14:19:05Z,79.99,USD
904301,104517,monthly,active,2025-10-02T01:18:32Z,9.99,USD
904302,102920,monthly,active,2025-09-19T16:31:34Z,9.99,USD
904303,103950,annual,active,2025-10-08T18:15:31Z,79.99,USD
904304,103994,monthly,active,2026-02-05T19:11:01Z,9.99,USD
904305,103774,annual,active,2025-12-27T01:05:16Z,79.99,USD
904305,103774,annual,canceled,2026-03-02T01:05:16Z,79.99,USD
904306,100874,free_trial,trialing,2025-11-11T22:07:37Z,0.0,USD
904306,100874,monthly,active,2025-11-16T22:07:37Z,9.99,USD
904307,102332,monthly,active,2025-08-24T10:58:07Z,9.99,USD
904308,107584,monthly,active,2025-07-18T17:53:04Z,9.99,USD
904309,104849,monthly,active,2025-08-21T20:05:50Z,9.99,USD
904310,107867,annual,active,2025-12-18T04:59:51Z,79.99,USD
904311,106085,annual,active,2025-11-10 03:21:22,79.99,USD
904311,106085,annual,expired,2026-04-07T08:21:22Z,79.99,USD
904312,106509,annual,active,2025-12-13T13:57:18Z,79.99,USD
904313,103440,monthly,active,2025-09-01T02:34:33Z,9.99,USD
904314,101791,free_trial,trialing,2025-09-27T04:25:11Z,0.0,USD
904314,101791,free_trial,expired,2025-10-07T04:25:11Z,0.0,USD
904315,104114,free_trial,trialing,2026-01-01T05:42:37Z,0.0,USD
904316,104508,free_trial,trialing,2025-10-29 13:44:08,0.0,USD
904316,104508,annual,active,2025-11-10T18:44:08Z,79.99,USD
904316,104508,annual,canceled,2025-12-13T18:44:08Z,79.99,USD
904317,107846,monthly,active,2025-12-22T01:12:05Z,9.99,USD
904318,105357,monthly,active,2025-12-21T07:13:19Z,9.99,USD
904318,105357,monthly,canceled,2026-01-08T07:13:19Z,9.99,USD
904319,104158,free_trial,trialing,2025-10-25T11:23:11Z,0.0,USD
904319,104158,free_trial,expired,2025-11-01 06:23:11,0.0,USD
