asset_id,title,asset_type,sport,home_school,away_school,scheduled_start_ts,duration_seconds
500321,Central vs Oakwood Baseball,LIVE,BASEBALL,Central,Oakwood,2025-11-05T21:53:11Z,7243
500551,Ridgeview vs Central Track,LIVE,TRACK,Ridgeview,Central,2025-10-12T04:17:16Z,7309
500176,Westlake vs Jefferson Basketball,VOD,BASKETBALL,Westlake,Jefferson,2026-02-10T02:10:56Z,6910
500796,Jefferson vs Brookfield Lacrosse,LIVE,LACROSSE,Jefferson,Brookfield,2025-09-20T12:36:12Z,9438
500269,Greenwood vs Summit Baseball,VOD,BASEBALL,Greenwood,Summit,2026-02-26T15:45:49Z,8098
500320,Clearwater vs Jefferson Football,LIVE,FOOTBALL,Clearwater,Jefferson,2026-01-23T16:52:05Z,8447
500019,Westlake vs Ashford Hockey,VOD,HOCKEY,Westlake,Ashford,2026-01-06T20:45:16Z,7903
500788,Pinecrest vs Elmhurst Basketball,VOD,BASKETBALL,Pinecrest,Elmhurst,2025-11-11T15:40:37Z,5758
500586,Ridgeview vs Stonewall Lacrosse,VOD,LACROSSE,Ridgeview,Stonewall,2025-10-06T20:26:11Z,7376
500173,Oakwood vs Millbrook Softball,LIVE,SOFTBALL,Oakwood,Millbrook,2025-09-25T03:31:59Z,6255
500673,Riverside vs Central Volleyball,VOD,VOLLEYBALL,Riverside,Central,2026-01-05T12:44:02Z,7734
500198,Lincoln vs Central Baseball,VOD,BASEBALL,Lincoln,Central,2025-11-01T10:09:15Z,8844
500379,Bayshore vs Riverside Wrestling,VOD,WRESTLING,Bayshore,Riverside,2025-10-17T02:34:47Z,6946
500417,Ashford vs Brookfield Lacrosse,VOD,LACROSSE,Ashford,Brookfield,2025-09-24T08:37:20Z,5714
500637,Hillcrest vs Central Wrestling,VOD,WRESTLING,Hillcrest,Central,2025-12-06T14:42:38Z,5566
500077,Millbrook vs Stonewall Hockey,LIVE,HOCKEY,Millbrook,Stonewall,2025-11-03T11:49:24Z,7367
500553,Bayshore vs Eastside Wrestling,VOD,WRESTLING,Bayshore,Eastside,2025-10-29T00:08:29Z,0
500049,Stonewall vs Hillcrest Track,VOD,TRACK,Stonewall,Hillcrest,2026-01-18T23:10:27Z,8069
500066,Kingsport vs Millbrook Soccer,LIVE,SOCCER,Kingsport,Millbrook,2026-02-14T23:57:10Z,6065
500024,Northgate vs Jefferson Track,VOD,TRACK,Northgate,Jefferson,2025-09-11T03:42:04Z,8283
500836,Clearwater vs Ridgeview Volleyball (Replay),VOD,VOLLEYBALL,Clearwater,Ridgeview,2025-12-13T02:14:05Z,-600
500608,Fairfield vs Brookfield Basketball,LIVE,BASKETBALL,Fairfield,Brookfield,2026-01-19T00:41:14Z,6512
500303,Eastside vs Summit Volleyball,LIVE,VOLLEYBALL,Eastside,Summit,2025-11-01T10:43:48Z,6282
500679,Ridgeview vs Stonewall Baseball,LIVE,BASEBALL,Ridgeview,Stonewall,2025-11-20T03:11:01Z,6942
500432,Hillcrest vs Ridgeview Track,VOD,TRACK,Hillcrest,Ridgeview,2026-02-19T22:37:57Z,7960
500050,Elmhurst vs Brookfield Basketball,VOD,BASKETBALL,Elmhurst,Brookfield,2025-12-25T03:29:16Z,7702
500264,Ridgeview vs Eastside Soccer,LIVE,SOCCER,Ridgeview,Eastside,2026-01-28T21:20:00Z,8774
500654,Brookfield vs Oakwood Wrestling,VOD,WRESTLING,Brookfield,Oakwood,2025-10-21T19:39:38Z,9218
500207,Clearwater vs Summit Wrestling,VOD,WRESTLING,Clearwater,Summit,2025-11-20T20:44:33Z,6833
500777,Brookfield vs Central Soccer,VOD,SOCCER,Brookfield,Central,2026-02-04T17:55:25Z,9553
500121,Brookfield vs Ridgeview Volleyball,VOD,VOLLEYBALL,Brookfield,Ridgeview,2025-12-21T12:44:32Z,7520
500436,Jefferson vs Northgate Volleyball,VOD,VOLLEYBALL,Jefferson,Northgate,2025-10-24T05:05:47Z,7045
500812,Pinecrest vs Lakeview Softball,VOD,SOFTBALL,Pinecrest,Lakeview,2025-12-25T17:18:08Z,7325
500028,Kingsport vs Elmhurst Track,VOD,TRACK,Kingsport,Elmhurst,2026-01-24T07:23:37Z,5508
500825,Greenwood vs Ridgeview Lacrosse,VOD,LACROSSE,Greenwood,Ridgeview,2026-01-18T11:17:13Z,6649
500716,Lincoln vs Stonewall Volleyball,LIVE,VOLLEYBALL,Lincoln,Stonewall,2025-09-01T08:53:33Z,5417
500327,Riverside vs Kingsport Basketball,LIVE,BBALL,Riverside,Kingsport,2025-12-31T06:47:03Z,8545
500174,Oakwood vs Lincoln Softball,LIVE,SOFTBALL,Oakwood,Lincoln,2025-09-08T22:53:01Z,5592
500787,Hillcrest vs Lincoln Basketball,LIVE,BBALL,Hillcrest,Lincoln,2025-10-29T02:33:13Z,9573
500393,Riverside vs Central Lacrosse,VOD,LACROSSE,Riverside,Central,2025-10-10T05:20:26Z,0
500732,Greenwood vs Summit Wrestling,VOD,WRESTLING,Greenwood,Summit,2026-02-13T10:58:34Z,8976
500558,Summit vs Central Softball,LIVE,SOFTBALL,Summit,Central,2025-11-07T23:04:25Z,7719
500477,Clearwater vs Ashford Volleyball,VOD,VOLLEYBALL,Clearwater,Ashford,2025-12-16T04:35:25Z,8464
500090,Central vs Ashford Lacrosse,VOD,LACROSSE,Central,Ashford,2026-02-11T03:46:04Z,6678
500260,Ashford vs Lincoln Volleyball,VOD,VOLLEYBALL,Ashford,Lincoln,2025-09-10T20:19:27Z,9216
500073,Riverside vs Brookfield Baseball,VOD,BASEBALL,Riverside,Brookfield,2025-10-17T00:25:16Z,6816
500403,Eastside vs Pinecrest Baseball,LIVE,BASEBALL,Eastside,Pinecrest,2025-09-17T13:32:14Z,7170
500138,Elmhurst vs Hillcrest Football,VOD,FB,Elmhurst,Hillcrest,2025-10-18T06:47:47Z,8929
500199,Brookfield vs Riverside Basketball,LIVE,BASKETBALL,Brookfield,Riverside,2026-01-05T03:31:28Z,8001
500317,Bayshore vs Ashford Softball,LIVE,SOFTBALL,Bayshore,Ashford,2025-12-12T22:38:26Z,6757
500737,Summit vs Kingsport Soccer,LIVE,SOCCER,Summit,Kingsport,2026-02-13T04:07:53Z,7669
500778,Bayshore vs Millbrook Hockey,VOD,Hockey,Bayshore,Millbrook,2025-10-08T16:42:19Z,9569
500159,Hillcrest vs Clearwater Basketball,VOD,BASKETBALL,Hillcrest,Clearwater,2025-09-03T09:42:50Z,9497
500085,Pinecrest vs Clearwater Wrestling,VOD,WRESTLING,Pinecrest,Clearwater,2026-01-17T06:44:51Z,9111
500323,Ridgeview vs Lincoln Lacrosse,VOD,LACROSSE,Ridgeview,Lincoln,2026-02-26T11:25:20Z,6045
500002,Eastside vs Riverside Track,LIVE,TRACK,Eastside,Riverside,2026-02-15T07:15:06Z,7024
500230,Hillcrest vs Ridgeview Softball (Replay),VOD,SOFTBALL,Hillcrest,Ridgeview,2025-12-25T01:15:33Z,5931
500827,Eastside vs Dunmore Baseball,VOD,BASEBALL,Eastside,Dunmore,2025-09-16T15:33:17Z,5541
500291,Stonewall vs Clearwater Volleyball,VOD,Volleyball,Stonewall,Clearwater,2025-10-18T14:05:08Z,7632
500816,Fairfield vs Brookfield Track,LIVE,TRACK,Fairfield,Brookfield,2026-02-21T01:48:46Z,7221
500157,Lincoln vs Westlake Baseball,VOD,BASEBALL,Lincoln,Westlake,2025-11-01T19:24:57Z,9311
500062,Dunmore vs Elmhurst Hockey,VOD,HOCKEY,Dunmore,Elmhurst,2026-02-23T01:08:47Z,6307
500839,Hillcrest vs Central Volleyball,LIVE,VOLLEYBALL,Hillcrest,Central,2025-09-27T00:16:34Z,9172
500544,Summit vs Brookfield Wrestling,LIVE,WRESTLING,Summit,Brookfield,2026-02-05T08:45:20Z,9138
500114,Eastside vs Bayshore Lacrosse,LIVE,LACROSSE,Eastside,Bayshore,2025-09-18T22:34:30Z,6110
500185,Central vs Fairfield Basketball,VOD,BASKETBALL,Central,Fairfield,2025-09-22T02:21:49Z,8889
500502,Oakwood vs Dunmore Basketball,LIVE,BASKETBALL,Oakwood,Dunmore,2025-11-09T14:03:19Z,6653
500533,Ashford vs Jefferson Soccer,VOD,SOCCER,Ashford,Jefferson,2026-01-15T09:09:02Z,6525
500196,Bayshore vs Eastside Volleyball,LIVE,VOLLEYBALL,Bayshore,Eastside,2025-09-27T11:38:22Z,7404
500091,Kingsport vs Ashford Track,LIVE,TRACK,Kingsport,Ashford,2025-10-15T20:21:43Z,8107
500420,Summit vs Kingsport Wrestling,VOD,WRESTLING,Summit,Kingsport,2025-09-23T01:30:23Z,6808
500423,Riverside vs Ashford Soccer,VOD,SOCCER,Riverside,Ashford,2025-11-15T13:52:25Z,7730
500135,Westlake vs Oakwood Football,VOD,FOOTBALL,Westlake,Oakwood,2026-01-17T22:33:04Z,6319
500036,Fairfield vs Dunmore Football,LIVE,FOOTBALL,Fairfield,Dunmore,2025-11-16T17:25:12Z,5783
500244,Kingsport vs Central Football,LIVE,FOOTBALL,Kingsport,Central,2025-10-30T13:28:21Z,9110
500360,Elmhurst vs Kingsport Volleyball,VOD,VOLLEYBALL,Elmhurst,Kingsport,2026-01-24T03:10:56Z,7335
500471,Elmhurst vs Greenwood Track,VOD,TRACK,Elmhurst,Greenwood,2026-02-24T07:56:02Z,8985
500493,Jefferson vs Lincoln Track,LIVE,TRACK,Jefferson,Lincoln,2025-10-29T22:30:38Z,7427
500383,Dunmore vs Riverside Softball,VOD,SOFTBALL,Dunmore,Riverside,2025-10-03T02:09:51Z,5408
500429,Northgate vs Oakwood Soccer,LIVE,SOCCER,Northgate,Oakwood,2025-09-29T03:41:31Z,5901
500421,Elmhurst vs Summit Track,VOD,TRACK,Elmhurst,Summit,2025-12-12T08:15:52Z,8599
500001,Stonewall vs Pinecrest Wrestling,VOD,WRESTLING,Stonewall,Pinecrest,2025-10-12T20:57:06Z,9111
500155,Elmhurst vs Central Wrestling,VOD,WRESTLING,Elmhurst,Central,2025-10-24T21:43:54Z,6395
500674,Millbrook vs Greenwood Basketball,LIVE,BASKETBALL,Millbrook,Greenwood,2026-02-20T11:12:34Z,8279
500202,Westlake vs Summit Hockey,LIVE,HOCKEY,Westlake,Summit,2025-10-06T09:23:53Z,8837
500041,Bayshore vs Kingsport Softball,VOD,Softball,Bayshore,Kingsport,2025-12-29T21:44:03Z,7811
500111,Westlake vs Oakwood Lacrosse,VOD,LACROSSE,Westlake,Oakwood,2025-09-11T09:49:08Z,6557
500232,Eastside vs Dunmore Football,VOD,FOOTBALL,Eastside,Dunmore,2025-10-25T10:21:25Z,6560
500132,Oakwood vs Brookfield Lacrosse,VOD,LACROSSE,Oakwood,Brookfield,2025-11-18T09:20:19Z,7118
500328,Ridgeview vs Clearwater Basketball,LIVE,BASKETBALL,Ridgeview,Clearwater,2025-09-09T11:34:44Z,8783
500381,Jefferson vs Hillcrest Football,LIVE,FOOTBALL,Jefferson,Hillcrest,2025-11-18T13:42:29Z,7748
500144,Ridgeview vs Clearwater Track,VOD,Track,Ridgeview,Clearwater,2025-10-25T11:38:03Z,6736
500413,Riverside vs Hillcrest Track,LIVE,TRACK,Riverside,Hillcrest,2025-09-28T12:52:40Z,7098
500609,Jefferson vs Summit Softball,VOD,SOFTBALL,Jefferson,Summit,2025-09-12T21:12:49Z,9514
500678,Dunmore vs Lincoln Lacrosse,VOD,LACROSSE,Dunmore,Lincoln,2025-11-04T02:39:38Z,6979
500352,Jefferson vs Millbrook Volleyball,LIVE,VOLLEYBALL,Jefferson,Millbrook,2025-09-12T14:18:41Z,5652
500621,Lakeview vs Lincoln Basketball,LIVE,Basketball,Lakeview,Lincoln,2025-12-09T08:00:15Z,5643
500446,Stonewall vs Northgate Softball,VOD,SOFTBALL,Stonewall,Northgate,2025-09-19T13:40:24Z,6385
500287,Greenwood vs Brookfield Baseball (Replay),VOD,BASEBALL,Greenwood,Brookfield,2025-12-11T00:08:39Z,6776
500698,Kingsport vs Ashford Track,LIVE,TRACK,Kingsport,Ashford,2025-12-06T16:25:08Z,6867
500231,Greenwood vs Elmhurst Lacrosse,LIVE,LACROSSE,Greenwood,Elmhurst,2025-12-21T03:01:02Z,7976
500247,Northgate vs Riverside Hockey,VOD,HOCKEY,Northgate,Riverside,2026-01-05T06:50:12Z,6090
500612,Kingsport vs Pinecrest Track,LIVE,TRACK,Kingsport,Pinecrest,2025-11-06T04:10:16Z,7950
500635,Brookfield vs Ridgeview Basketball,LIVE,Basketball,Brookfield,Ridgeview,2025-12-13T00:42:04Z,8619
500797,Bayshore vs Eastside Lacrosse,LIVE,LACROSSE,Bayshore,Eastside,2025-11-28T14:12:18Z,7406
500316,Riverside vs Ridgeview Baseball,LIVE,BASEBALL,Riverside,Ridgeview,2026-02-13T23:42:12Z,7858
500286,Eastside vs Hillcrest Lacrosse,VOD,LACROSSE,Eastside,Hillcrest,2025-09-19T12:30:24Z,5800
500095,Clearwater vs Elmhurst Soccer,LIVE,SOCCER,Clearwater,Elmhurst,2026-02-20T03:54:58Z,0
500467,Lincoln vs Greenwood Track,LIVE,TRACK,Lincoln,Greenwood,2025-10-03T13:30:36Z,7089
500494,Kingsport vs Hillcrest Hockey,LIVE,HOCKEY,Kingsport,Hillcrest,2025-11-06T00:56:50Z,6037
500727,Central vs Lakeview Basketball,LIVE,BASKETBALL,Central,Lakeview,2025-10-19T05:36:44Z,6920
500849,Dunmore vs Lincoln Soccer,VOD,SOCCER,Dunmore,Lincoln,2025-09-13T12:39:56Z,8973
500802,Fairfield vs Lincoln Basketball,LIVE,BASKETBALL,Fairfield,Lincoln,2025-12-23T12:25:53Z,5507
500337,Greenwood vs Millbrook Football,LIVE,FOOTBALL,Greenwood,Millbrook,2025-09-26T06:44:42Z,8078
500512,Brookfield vs Stonewall Basketball,VOD,BASKETBALL,Brookfield,Stonewall,2026-01-13T05:27:56Z,6772
500806,Bayshore vs Millbrook Football,LIVE,FOOTBALL,Bayshore,Millbrook,2025-10-25T01:25:41Z,8803
500191,Ridgeview vs Ashford Football,LIVE,FOOTBALL,Ridgeview,Ashford,2025-09-12T12:20:48Z,7062
500646,Clearwater vs Central Football,VOD,FOOTBALL,Clearwater,Central,2026-02-21T06:47:11Z,5789
500349,Clearwater vs Central Volleyball,VOD,VOLLEYBALL,Clearwater,Central,2025-10-16T15:10:42Z,6269
500610,Lakeview vs Pinecrest Lacrosse,LIVE,Lacrosse,Lakeview,Pinecrest,2025-09-18T21:34:11Z,5692
500246,Clearwater vs Lincoln Baseball,VOD,BASEBALL,Clearwater,Lincoln,2026-01-15T10:33:44Z,6664
500726,Summit vs Northgate Wrestling,LIVE,WRESTLING,Summit,Northgate,2026-02-27T03:18:17Z,8282
500785,Lakeview vs Dunmore Lacrosse,LIVE,LACROSSE,Lakeview,Dunmore,2025-09-28T23:37:20Z,9585
500128,Ridgeview vs Bayshore Wrestling,LIVE,WRESTLING,Ridgeview,Bayshore,2026-01-17T12:46:02Z,8487
500461,Riverside vs Lincoln Soccer,VOD,SOCCER,Riverside,Lincoln,2025-09-27T11:54:41Z,0
500288,Millbrook vs Jefferson Lacrosse,VOD,LACROSSE,Millbrook,Jefferson,2025-10-27T08:19:02Z,5735
500362,Dunmore vs Hillcrest Wrestling,VOD,WRESTLING,Dunmore,Hillcrest,2025-11-01T00:54:24Z,-600
500306,Lincoln vs Dunmore Volleyball,VOD,VOLLEYBALL,Lincoln,Dunmore,2025-09-05T23:18:35Z,6103
500521,Clearwater vs Fairfield Hockey,LIVE,HOCKEY,Clearwater,Fairfield,2025-10-09T10:00:12Z,9082
500496,Westlake vs Lincoln Track,VOD,TRACK,Westlake,Lincoln,2026-01-11T14:58:27Z,8716
500749,Brookfield vs Millbrook Soccer,VOD,SOCCER,Brookfield,Millbrook,2025-10-24T20:26:23Z,9121
500506,Lincoln vs Greenwood Lacrosse,VOD,LACROSSE,Lincoln,Greenwood,2025-09-15T20:44:12Z,6590
500598,Northgate vs Bayshore Lacrosse,VOD,LACROSSE,Northgate,Bayshore,2025-12-29T06:48:40Z,8807
500075,Eastside vs Brookfield Track,VOD,TRACK,Eastside,Brookfield,2025-11-22T19:12:58Z,8416
500426,Millbrook vs Riverside Basketball,LIVE,BASKETBALL,Millbrook,Riverside,2025-09-04T14:45:05Z,7208
500449,Jefferson vs Lakeview Basketball,VOD,BASKETBALL,Jefferson,Lakeview,2025-11-25T16:42:06Z,5990
500682,Riverside vs Clearwater Softball,VOD,SOFTBALL,Riverside,Clearwater,2025-10-19T19:13:34Z,7030
500180,Hillcrest vs Greenwood Basketball,LIVE,BASKETBALL,Hillcrest,Greenwood,2025-10-17T20:29:15Z,7711
500350,Greenwood vs Oakwood Wrestling,VOD,WRESTLING,Greenwood,Oakwood,2025-10-06T13:54:55Z,-600
500555,Brookfield vs Millbrook Softball,VOD,SOFTBALL,Brookfield,Millbrook,2025-10-07T06:48:56Z,6756
500414,Northgate vs Kingsport Baseball,VOD,BASEBALL,Northgate,Kingsport,2025-11-08T08:48:57Z,7620
500296,Northgate vs Lakeview Baseball,LIVE,BASEBALL,Northgate,Lakeview,2025-12-09T14:18:37Z,0
500242,Greenwood vs Brookfield Volleyball,LIVE,VOLLEYBALL,Greenwood,Brookfield,2025-10-26T17:00:54Z,7024
500390,Ridgeview vs Pinecrest Softball,VOD,SOFTBALL,Ridgeview,Pinecrest,2025-10-19T02:47:30Z,6012
500193,Clearwater vs Elmhurst Volleyball,LIVE,VOLLEYBALL,Clearwater,Elmhurst,2025-10-11T02:33:41Z,6787
500711,Fairfield vs Stonewall Track,LIVE,TRACK,Fairfield,Stonewall,2026-01-03T02:32:26Z,9234
500818,Dunmore vs Pinecrest Track,LIVE,TRACK,Dunmore,Pinecrest,2026-02-03T01:12:12Z,8274
500101,Westlake vs Jefferson Football,LIVE,FOOTBALL,Westlake,Jefferson,2025-12-14T00:50:55Z,7856
500505,Elmhurst vs Greenwood Hockey,VOD,HOCKEY,Elmhurst,Greenwood,2025-10-24T19:37:13Z,6299
500652,Northgate vs Oakwood Baseball,LIVE,BASEBALL,Northgate,Oakwood,2025-10-19T11:17:14Z,9365
500299,Ridgeview vs Dunmore Volleyball,LIVE,VOLLEYBALL,Ridgeview,Dunmore,2026-01-29T23:08:13Z,5752
500141,Stonewall vs Fairfield Basketball,VOD,BASKETBALL,Stonewall,Fairfield,2026-01-28T21:52:27Z,8329
500398,Ridgeview vs Jefferson Lacrosse,LIVE,LACROSSE,Ridgeview,Jefferson,2025-10-23T21:33:59Z,5542
500358,Lakeview vs Riverside Baseball,VOD,BASEBALL,Lakeview,Riverside,2026-01-12T21:37:17Z,6217
500214,Northgate vs Jefferson Soccer,VOD,SOCCER,Northgate,Jefferson,2026-02-11T09:26:32Z,5912
500314,Kingsport vs Bayshore Soccer,LIVE,SOCCER,Kingsport,Bayshore,2026-01-13T17:05:45Z,5692
500033,Westlake vs Lincoln Softball,VOD,SOFTBALL,Westlake,Lincoln,2025-10-06T14:42:05Z,7329
500082,Bayshore vs Jefferson Football,VOD,FOOTBALL,Bayshore,Jefferson,2025-10-10T19:08:42Z,6389
500513,Lincoln vs Stonewall Basketball,LIVE,BASKETBALL,Lincoln,Stonewall,2025-12-21T05:13:03Z,7491
500480,Lincoln vs Eastside Hockey,LIVE,HOCKEY,Lincoln,Eastside,2025-12-15T17:45:40Z,7832
500208,Millbrook vs Bayshore Soccer,LIVE,SOCCER,Millbrook,Bayshore,2026-01-31T18:55:01Z,6191
500008,Dunmore vs Summit Baseball,VOD,BASEBALL,Dunmore,Summit,2025-09-11T07:44:21Z,9510
500645,Brookfield vs Summit Basketball,LIVE,BASKETBALL,Brookfield,Summit,2025-09-06T02:30:18Z,9077
500234,Northgate vs Oakwood Basketball,VOD,Basketball,Northgate,Oakwood,2026-01-02T13:32:20Z,8145
500103,Eastside vs Central Football,VOD,FOOTBALL,Eastside,Central,2025-11-27T19:20:14Z,8284
500233,Millbrook vs Oakwood Hockey,VOD,HOCKEY,Millbrook,Oakwood,2025-11-08T14:20:48Z,6661
500712,Greenwood vs Ridgeview Softball,LIVE,Softball,Greenwood,Ridgeview,2025-09-18T20:16:01Z,6136
500722,Hillcrest vs Bayshore Basketball,LIVE,BASKETBALL,Hillcrest,Bayshore,2025-12-27T06:34:08Z,6804
500470,Elmhurst vs Dunmore Track,VOD,TRACK,Elmhurst,Dunmore,2025-11-19T04:01:06Z,9045
500262,Clearwater vs Jefferson Football,VOD,FOOTBALL,Clearwater,Jefferson,2026-01-14T15:39:49Z,7274
500769,Hillcrest vs Dunmore Football,LIVE,FOOTBALL,Hillcrest,Dunmore,2025-09-09T17:39:07Z,8570
500110,Eastside vs Jefferson Track,VOD,TRACK,Eastside,Jefferson,2025-09-27T20:48:49Z,9035
500318,Fairfield vs Oakwood Baseball,LIVE,BASEBALL,Fairfield,Oakwood,2025-12-06T12:10:55Z,7385
